Name,YT Scope Project,
File,C:\Users\sakat\OneDrive\ドキュメント\pylib_sakata\experiment\data\time_resp_2mass_20230720.csv,
Starttime of export,133343080267770000,Thursday, July 20, 2023,15:27:06.777
Endtime of export,133343080377820000,Thursday, July 20, 2023,15:27:17.782


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject
33.625,1.4534371975000031,0.644683837890625,0.80875335960937811,0.0039933051970748243,0,0
33.75,1.4695777117089874,0.6561279296875,0.81344978202148743,0.0040323614367632878,0,0
33.875,1.485835839843753,0.667572021484375,0.818263818359378,0.0040720729683606256,0,0
34,1.5022119874902375,0.682830810546875,0.81938117694336254,0.0040733613137929137,0,0
34.125,1.5187065600000032,0.69427490234375,0.82443165765625315,0.0041158617613132,0,0
34.25,1.5353199624902376,0.70953369140625,0.82578627108398761,0.0041198408338338557,0,0
34.375,1.5520525998437531,0.728607177734375,0.8234454221093781,0.0040867992441836389,0,0
34.5,1.5689048767089875,0.74005126953125,0.82885360717773748,0.004135364994016226,0,0
34.625,1.585877197500003,0.759124755859375,0.826752441640628,0.0041060882555801637,0,0
34.75,1.6029699663964876,0.766754150390625,0.83621581600586259,0.0041973367757575453,0,0
34.875,1.6201835873437533,0.79345703125,0.82672655609375334,0.004091885909990569,0,0
35,1.6375184640527376,0.804901123046875,0.8326173410058626,0.0041489836814970638,0,0
35.125,1.6549750000000032,0.820159912109375,0.83481508789062819,0.0041669494190847457,0,0
35.25,1.6725535984277375,0.8392333984375,0.83332019999023754,0.0041473173030450545,0,0
35.375,1.6902546623437533,0.850677490234375,0.83957717210937832,0.0042087470396187281,0,0
35.5,1.708078594521488,0.87738037109375,0.830698223427738,0.0041136787258979164,0,0
35.625,1.7260257975000033,0.89263916015625,0.83338663734375329,0.004141654632391213,0,0
35.75,1.744096673583988,0.90789794921875,0.836198724365238,0.0041706609967901431,0,0
35.875,1.7622916248437535,0.926971435546875,0.83532018929687846,0.0041615983545115051,0,0
36,1.7806110531152379,0.942230224609375,0.83838082850586293,0.0041940821200647013,0,0
36.125,1.7990553600000034,0.957489013671875,0.84156634632812843,0.0042274300516102438,0,0
36.25,1.8176249468652379,0.980377197265625,0.8372477495996129,0.0041834819504581533,0,0
36.375,1.8363202148437536,0.995635986328125,0.84068422851562863,0.0042215051516505476,0,0
36.5,1.855141564833988,1.018524169921875,0.836617394912113,0.004182029460186234,0,0
