Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_nf_rf_20250902.csv,
Starttime of export,134012693927658750,Tuesday, September 2, 2025,15:49:52.765
Endtime of export,134012694037686250,Tuesday, September 2, 2025,15:50:03.768


Name,RefPosUm[0],ActPosUm[0],RefVelMm[0],ActVelMm[0],ErrPosUm[0],ErrVelMm[0],ServoOutN[0],NoiseOut[0],ActForceN[0],FlagInject,FlagMoving[0],TargetTorque[0]

0,0,-0.003814697265625,0,-0.06103515625,0.003814697265625,0.06103515625,0.005520994191777256,0,0.0052,0,0,27
0.125,0,0,0,0.030517578125,0,-0.030517578125,0.0054250665134661273,0,0.0044,0,0,27
0.25,7.8115234375000011E-08,0,1.8746874999999998E-06,0,7.8115234375000011E-08,1.8746874999999998E-06,0.0054205571019778449,0,0.005,0,2,27
0.375,6.2484375E-07,-0.003814697265625,7.4975E-06,-0.030517578125,0.003815322109375,0.030525075625,0.00548747244387229,0,0.0058,0,2,27
0.5,2.108583984375E-06,0.003814697265625,1.6866562500000003E-05,0.06103515625,-0.003812588681640625,-0.0610182896875,0.0053363373437378524,0,0.0056,0,2,26
0.625,4.9975E-06,0,2.998E-05,-0.030517578125,4.9975E-06,0.030547558125,0.0054277725678874263,0,0.0058,0,2,27
0.75,9.7595214843750009E-06,0,4.68359375E-05,0,9.7595214843750009E-06,4.68359375E-05,0.0054320569717719426,0,0.0048,0,2,27
0.875,1.686234375E-05,0,6.7432500000000009E-05,0,1.686234375E-05,6.7432500000000009E-05,0.0054367686874458084,0,0.0054,0,2,27
1,2.6773427734374998E-05,0.003814697265625,9.176781250000001E-05,0.030517578125,-0.0037879238378906248,-0.0304258103125,0.0053730130706372758,0,0.0042,0,2,26
1.125,3.9960000000000004E-05,0.003814697265625,0.00011984,0,-0.003774737265625,0.00011984,0.0053926436964099444,0,0.0058,0,2,26
1.25,5.6889052734375023E-05,0,0.00015164718750000004,-0.030517578125,5.6889052734375023E-05,0.0306692253125,0.0054754629951231206,0,0.0048,0,2,27
1.375,7.8027343750000053E-05,0,0.0001871875000000001,0,7.8027343750000053E-05,0.0001871875000000001,0.0054692625444455892,0,0.0054,0,2,27
