Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_20250124.csv,
Starttime of export,133821680268426250,Friday, January 24, 2025,13:53:46.842
Endtime of export,133821680378500000,Friday, January 24, 2025,13:53:57.850


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject,FlagMotionExe
20.125,0.31360000000000066,0.041961669921875,0.27163833007812566,0.0013639433617712552,0,0,1
20.25,0.31947607186523508,0.0457763671875,0.27369970467773508,0.0013626147095982942,0,0,1
20.375,0.32542457484375076,0.041961669921875,0.28346290492187576,0.0014024160965790892,0,0,1
20.5,0.33144593983398507,0.041961669921875,0.28948426991211007,0.0014213880067687754,0,0,1
20.625,0.33754059750000071,0.049591064453125,0.28794953304687571,0.0013999479409579757,0,0,1
20.75,0.34370897827148511,0.049591064453125,0.29411791381836011,0.0014202763869663249,0,0,1
20.875,0.34995151234375071,0.041961669921875,0.30798984242187571,0.0014810904718241575,0,0,1
21,0.35626862967773515,0.049591064453125,0.30667756522461015,0.0014597546383554481,0,0,1
21.125,0.3626607600000008,0.041961669921875,0.3206990900781258,0.0015206796018001441,0,0,1
21.25,0.36912833280273522,0.05340576171875,0.31572257108398522,0.0014792331584809631,0,0,1
21.375,0.37567177734375079,0.05340576171875,0.32226601562500079,0.0015004428021539301,0,0,1
21.5,0.38229152264648519,0.05340576171875,0.32888576092773519,0.001521675197866024,0,0,1
21.625,0.38898799750000085,0.057220458984375,0.33176753851562585,0.0015227037089028672,0,0,1
21.75,0.39576163045898527,0.064849853515625,0.33091177694336027,0.0015041535382123265,0,0,1
21.875,0.4026128498437509,0.06866455078125,0.3339482990625009,0.0015070920963046425,0,0,1
22,0.40954208374023526,0.06866455078125,0.34087753295898526,0.0015308561010862081,0,0,1
22.125,0.41654976000000088,0.072479248046875,0.34407051195312588,0.0015343417694117004,0,0,1
22.25,0.42363630624023529,0.06866455078125,0.35497175545898529,0.0015788823300193582,0,0,1
22.375,0.430802149843751,0.072479248046875,0.358322901796876,0.0015822873022514159,0,0,1
22.5,0.43804771795898534,0.072479248046875,0.36556846991211034,0.0016065347738756302,0,0,1
22.625,0.445373437500001,0.072479248046875,0.372894189453126,0.0016307553467955266,0,0,1
22.75,0.45277973514648534,0.0762939453125,0.37648578983398534,0.0016347249416196271,0,0,1
22.875,0.46026703734375096,0.0762939453125,0.38397309203125096,0.0016595410017062309,0,0,1
23,0.46783577030273538,0.0762939453125,0.39154182499023538,0.001684334119561734,0,0,1
23.125,0.47548636000000105,0.08392333984375,0.39156302015625105,0.0016686453124040825,0,0,1
23.25,0.48321923217773544,0.08392333984375,0.39929589233398544,0.0016946590465588621,0,0,1
23.375,0.491034812343751,0.087738037109375,0.403296775234376,0.0017003915783446138,0,0,1
23.5,0.49893352577148548,0.087738037109375,0.41119548866211048,0.0017269418883208117,0,0,1
23.625,0.506915797500001,0.08392333984375,0.42299245765625104,0.0017736769369160826,0,0,1
23.75,0.51498205233398553,0.09918212890625,0.41579992342773553,0.0017185823327332465,0,0,1
23.875,0.52313271484375112,0.095367431640625,0.42776528320312612,0.0017671322857794451,0,0,1
24,0.53136820936523554,0.102996826171875,0.42837138319336054,0.0017542624055049306,0,0,1
24.125,0.53968896000000122,0.102996826171875,0.43669213382812622,0.0017830405780800496,0,0,1
24.25,0.54809539061523549,0.1068115234375,0.44128386717773549,0.0017914857291139671,0,0,1
24.375,0.55658792484375119,0.110626220703125,0.44596170414062619,0.0018004645022019284,0,0,1
24.5,0.56516698608398563,0.118255615234375,0.44691137084961063,0.0017897286552753886,0,0,1
24.625,0.57383299750000116,0.118255615234375,0.45557738226562616,0.001820587383002441,0,0,1
24.75,0.5825863820214856,0.118255615234375,0.4643307667871106,0.0018512969746722985,0,0,1
24.875,0.59142756234375127,0.1220703125,0.46935724984375127,0.0018616394085326298,0,0,1
25,0.60035696092773572,0.125885009765625,0.47447195116211072,0.0018724830379750095,0,0,1
25.125,0.60937500000000144,0.125885009765625,0.48348999023437644,0.001904051048961671,0,0,1
25.25,0.61848210155273586,0.125885009765625,0.49259709178711086,0.0019354801446593271,0,0,1
25.375,0.62767868734375143,0.133514404296875,0.49416428304687643,0.0019263171980209918,0,0,1
25.5,0.63696517889648585,0.12969970703125,0.50726547186523585,0.0019789871816994109,0,0,1
25.625,0.64634199750000143,0.133514404296875,0.51282759320312643,0.0019904246988276982,0,0,1
25.75,0.65580956420898573,0.1373291015625,0.51848046264648573,0.0020023784230249874,0,0,1
25.875,0.66536829984375134,0.14495849609375,0.52040980375000134,0.0019946014507265806,0,0,1
26,0.67501862499023579,0.148773193359375,0.52624543163086079,0.0020081693653977257,0,0,1
26.125,0.68476096000000153,0.152587890625,0.53217306937500153,0.0020221918233292793,0,0,1
26.25,0.69459572499023592,0.148773193359375,0.54582253163086092,0.0020771293694491306,0,0,1
26.375,0.70452333984375148,0.156402587890625,0.54812075195312648,0.0020705642481379525,0,0,1
26.5,0.714544224208986,0.1678466796875,0.546697544521486,0.0020448641968095296,0,0,1
26.625,0.72465879750000173,0.164031982421875,0.56062681507812673,0.0021017833701946322,0,0,1
26.75,0.73486747889648607,0.164031982421875,0.57083549647461107,0.0021376151087518797,0,0,1
26.875,0.74517068734375169,0.17547607421875,0.56969461312500169,0.0021125555551193258,0,0,1
27,0.75556884155273618,0.171661376953125,0.58390746459961118,0.0021701200959666862,0,0,1
27.125,0.76606236000000172,0.18310546875,0.58295689125000172,0.0021458973528872089,0,0,1
27.25,0.77665166092773608,0.179290771484375,0.59736088944336108,0.0022042841074347121,0,0,1
27.375,0.78733716234375184,0.18310546875,0.60423169359375184,0.0022213394997012519,0,0,1
27.5,0.7981192820214863,0.19073486328125,0.6073844187402363,0.0022185822637515572,0,0,1
27.625,0.808998437500002,0.19073486328125,0.618263574218752,0.00225732706481298,0,0,1
27.75,0.8199750460839863,0.1983642578125,0.6216107882714863,0.0022553656459457622,0,0,1
27.875,0.83104952484375183,0.1983642578125,0.63268526703125183,0.0022948939675004019,0,0,1
28,0.84222229061523624,0.20599365234375,0.63622863827148624,0.0022937044059040583,0,0,1
28.125,0.853493760000002,0.213623046875,0.639870713125002,0.0022935237388935332,0,0,1
