Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_20250902.csv,
Starttime of export,134012597811200000,Tuesday, September 2, 2025,13:09:41.120
Endtime of export,134012597921238750,Tuesday, September 2, 2025,13:09:52.123


Name,RefPosUm[0],ActPosUm[0],RefVelMm[0],ActVelMm[0],ErrPosUm[0],ErrVelMm[0],ServoOutN[0],NoiseOut[0],ActForceN[0],FlagInject,FlagMoving[0],TargetTorque[0]
5.25,0.0053568578027343864,0.003814697265625,0.0031303371875000042,0.030517578125,0.0015421605371093864,0,0.00021804248047892992,0,-0.0006,0,2,1
5.375,0.0057577373437500126,0,0.0032843475000000049,-0.030517578125,0.0057577373437500126,0,0.00025985437888884,0,0,0,2,1
5.5,0.0061780976464843882,-0.003814697265625,0.0034420290625000048,-0.030517578125,0.0099927949121093873,0,0.00029992132720887428,0,0.0006,0,2,1
5.625,0.0066183975000000143,-0.003814697265625,0.0036033800000000054,0,0.010433094765625015,0,0.0003007848774619583,0,0.0006,0,2,1
5.75,0.0070790954589843918,-0.003814697265625,0.0037683984375000055,0,0.010893792724609393,0,0.00030185879526828808,0,-0.0002,0,2,1
5.875,0.0075606498437500169,-0.003814697265625,0.0039370825000000055,0,0.011375347109375017,0,0.00030313802042806191,0,0.0002,0,2,1
6,0.0080635187402343916,0,0.0041094303125000058,0.030517578125,0.0080635187402343916,0,0.000267047460369044,0,0,0,2,1
6.125,0.0085881600000000183,0,0.0042854400000000067,0,0.0085881600000000183,0,0.0002704614788058751,0,0.0004,0,2,1
6.25,0.0091350312402343949,0,0.0044651096875000075,0,0.0091350312402343949,0,0.00027396334064383828,0,0.0006,0,2,1
6.375,0.0097045898437500226,0,0.0046484375000000076,0,0.0097045898437500226,0,0.00027755544449230708,0,0.0002,0,2,1
6.5,0.010297292958984398,0,0.004835421562500007,0,0.010297292958984398,0,0.00028124011575575311,0,0.0002,0,2,1
6.625,0.010913597500000025,0,0.0050260600000000075,0,0.010913597500000025,0,0.00028501961118695209,0,0.0002,0,2,1
6.75,0.011553960146484401,-0.003814697265625,0.0052203509375000076,-0.030517578125,0.015368657412109401,0,0.00032646651907847305,0,0,0,2,1
6.875,0.012218837343750028,0.003814697265625,0.0054182925000000074,0.06103515625,0.0084041400781250282,0,0.00025356346174728651,0,0.0006,0,2,1
7,0.012908685302734407,0.003814697265625,0.00561988281250001,0,0.0090939880371094066,0,0.00025948265406274012,0,-0.001,0,2,1
7.125,0.013623960000000032,0.003814697265625,0.00582512000000001,0,0.0098092627343750322,0,0.0002653945853211511,0,0.0004,0,2,1
7.25,0.014365117177734409,0.003814697265625,0.0060340021875000096,0,0.010550419912109409,0,0.0002713077143195449,0,-0.0006,0,2,1
7.375,0.015132612343750034,-0.003814697265625,0.00624652750000001,-0.06103515625,0.018947309609375032,0,0.000352370864575652,0,0,0,2,1
7.5,0.015926900771484412,0.003814697265625,0.006462694062500011,0.06103515625,0.012112203505859412,0,0.00027969343836233083,0,-0.0002,0,2,1
7.625,0.016748437500000039,0.003814697265625,0.0066825000000000105,0,0.012933740234375039,0,0.00028586553052848258,0,0,0,2,1
7.75,0.017597677333984416,0.00762939453125,0.0069059434375000105,0.030517578125,0.0099682828027344156,0,0.00025448598213954714,0,0.0008,0,2,1
7.875,0.018475074843750043,-0.003814697265625,0.0071330225000000112,-0.091552734375,0.022289772109375043,0,0.00037515198008943767,0,-0.0012,0,2,1
8,0.019381084365234415,0,0.00736373531250001,0.030517578125,0.019381084365234415,0,0.00034025119574503636,0,0.0006,0,2,1
8.125,0.020316160000000041,0,0.0075980800000000105,0,0.020316160000000041,0,0.00034491317282859483,0,-0.0008,0,2,1
8.25,0.021280755615234417,0,0.00783605468750001,0,0.021280755615234417,0,0.00034971886920941191,0,0,0,2,1
8.375,0.022275324843750045,0,0.0080776575000000121,0,0.022275324843750045,0,0.00035466851595593627,0,-0.0002,0,2,1
