Name,YT Scope Project,
File,C:\Users\sakat\OneDrive\ドキュメント\pylib_sakata\experiment\data\time_resp_2mass_nf_20230720.csv,
Starttime of export,133343081085045000,Thursday, July 20, 2023,15:28:28.504
Endtime of export,133343081195137500,Thursday, July 20, 2023,15:28:39.513


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject
23.125,100000.47548636,100000.05722045898,0.418265901011182,0.0034943343957581615,0,0
23.25,100000.48321923218,100000.05722045898,0.42599877319298685,0.0035480998785378283,0,0
23.375,100000.49103481234,100000.05340576172,0.43762905061885249,0.0036367761285682042,0,0
23.5,100000.49893352577,100000.05340576172,0.44552776405180339,0.0036811138192967292,0,0
23.625,100000.50691579749,100000.05722045898,0.44969533850962762,0.0036862222525380142,0,0
23.75,100000.51498205234,100000.05722045898,0.45776159335218836,0.0037317652817979155,0,0
23.875,100000.52313271485,100000.06103515625,0.46209755860036239,0.0037381335389786315,0,0
24,100000.53136820937,100000.06484985352,0.46651835585362278,0.0037474802460316847,0,0
24.125,100000.53968896,100000.06103515625,0.47865380374423694,0.0038345901289025762,0,0
24.25,100000.54809539061,100000.06103515625,0.48706023435806856,0.0038779950617429575,0,0
24.375,100000.55658792485,100000.06103515625,0.49555276859609876,0.0039204322458984593,0,0
24.5,100000.56516698608,100000.06103515625,0.5041318298317492,0.0039622823007146113,0,0
24.625,100000.5738329975,100000.06484985352,0.50898314398364164,0.0039664007693601,0,0
24.75,100000.58258638202,100000.06484985352,0.51773652850533836,0.0040124945137621111,0,0
24.875,100000.59142756235,100000.07629394531,0.5151336170383729,0.0039458932486176271,0,0
25,100000.60035696093,100000.07629394531,0.52406301561859436,0.0040048914286392769,0,0
25.125,100000.609375,100000.07629394531,0.5330810546875,0.0040623979676142445,0,0
25.25,100000.61848210155,100000.07247924805,0.54600285350170452,0.0041559910605851423,0,0
25.375,100000.62767868735,100000.07629394531,0.55138474203704391,0.0041689053786870354,0,0
25.5,100000.6369651789,100000.08773803711,0.54922714178974275,0.0041105172264063825,0,0
25.625,100000.6463419975,100000.09155273438,0.55478926312935073,0.00413914925528508,0,0
25.75,100000.65580956421,100000.08773803711,0.56807152710098308,0.0042445416057366406,0,0
25.875,100000.66536829984,100000.09536743164,0.57000086820335127,0.0042299320842298285,0,0
26,100000.67501862499,100000.09155273438,0.58346589060965925,0.0043340887744911481,0,0
26.125,100000.68476096,100000.09536743164,0.58939352835295722,0.00435552429620378,0,0
26.25,100000.69459572499,100000.09918212891,0.59541359607828781,0.0043787381338216752,0,0
26.375,100000.70452333984,100000.10299682617,0.601526513666613,0.0044034994351474059,0,0
26.5,100000.7145442242,100000.09536743164,0.61917679256293923,0.004542144069896753,0,0
26.625,100000.7246587975,100000.10299682617,0.62166197132319212,0.0045188908435993972,0,0
26.75,100000.7348674789,100000.10681152344,0.62805595545796677,0.0045402139930275929,0,0
26.875,100000.74517068734,100000.1106262207,0.6345444666367257,0.0045636468286505685,0,0
27,100000.75556884156,100000.1106262207,0.6449426208564546,0.0046265832339396048,0,0
27.125,100000.76606236,100000.11444091797,0.65162144202622585,0.0046495264887684981,0,0
27.25,100000.77665166093,100000.1220703125,0.65458134842629079,0.0046372347673911563,0,0
27.375,100000.78733716234,100000.11825561523,0.66908154710836243,0.0047439752536641592,0,0
27.5,100000.79811928202,100000.11825561523,0.67986366678087506,0.0048059758303445888,0,0
27.625,100000.8089984375,100000.12969970703,0.67929873046523426,0.0047535015839563714,0,0
27.75,100000.81997504608,100000.1335144043,0.6864606417802861,0.0047875743518277693,0,0
27.875,100000.83104952484,100000.13732910156,0.69372042328177486,0.0048232130473939141,0,0
28,100000.84222229061,100000.14114379883,0.70107849178020842,0.0048601685881688329,0,0
28.125,100000.85349376,100000.14877319336,0.7047205666458467,0.0048606816032391751,0,0
28.25,100000.86486434937,100000.14877319336,0.71609115600585938,0.0049414000055871465,0,0
28.375,100000.87633447484,100000.14877319336,0.72756128148466814,0.0050178556425705253,0,0
28.5,100000.88790455234,100000.15258789063,0.73531666171038523,0.0050529186648957678,0,0
