Name,YT Scope Project,
File,C:\Users\sakat\OneDrive\ドキュメント\pylib_sakata\experiment\data\freq_resp_2mass_step_20240216.csv,
Starttime of export,133525537445452500,2024年2月16日,19:42:24.545
Endtime of export,133525537475500000,2024年2月16日,19:42:27.550


Name,RefPosUm[0],ActPosUm[0],RefVelMm[0],ActVelMm[0],ErrPosUm[0],ErrVelMm[0],ServoOutN[0],NoiseOut[0],ActForceN[0],FlagInject,FlagMoving[0],TargetTorque[0]
5.75,0,-0.00762939453125,0,0.030517578125,0.00762939453125,0,3.3726115699674375E-07,0,-0.0002,0,0,0
5.875,0,-0.00762939453125,0,0,0.00762939453125,0,3.3530454962266941E-07,0,0.0006,0,0,0
6,0,-0.00762939453125,0,0,0.00762939453125,0,3.333844457785062E-07,0,-0.0002,0,0,0
6.125,0,0,0,0.06103515625,0,0,-5.2962071339693313E-07,0,-0.0008,0,0,0
6.25,0,-0.011444091796875,0,-0.091552734375,0.011444091796875,0,7.7194149504542038E-07,0,-0.001,0,0,0
6.375,0,-0.00762939453125,0,0.030517578125,0.00762939453125,0,3.3348257624821747E-07,0,-0.0006,0,0,0
6.5,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,7.6215690304469447E-07,0,-0.0004,0,0,0
6.625,0,-0.00762939453125,0,0.030517578125,0.00762939453125,0,3.238805309104038E-07,0,0.0002,0,0,0
6.75,0,-0.00762939453125,0,0,0.00762939453125,0,3.2217355976434567E-07,0,0.0006,0,0,0
6.875,0,-0.00762939453125,0,0,0.00762939453125,0,3.2049843479913776E-07,0,0.0006,0,0,0
7,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,7.4941500079088574E-07,0,0,0,0,0
7.125,0,-0.00762939453125,0,0.030517578125,0.00762939453125,0,3.1137634850586582E-07,0,-0.0002,0,0,0
7.25,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.2065777673730137E-07,0,0.001,0,0,0
7.375,0,-0.003814697265625,0,0,0.003814697265625,0,-1.1623895974074223E-07,0,0.0004,0,0,0
7.5,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.1865785632158117E-07,0,-0.0002,0,0,0
7.625,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,7.4760876114512529E-07,0,0.0008,0,0,0
7.75,0,-0.003814697265625,0,0.06103515625,0.003814697265625,0,-1.2095663186774894E-07,0,-0.0002,0,0,0
7.875,0,-0.003814697265625,0,0,0.003814697265625,0,-1.1653223926755162E-07,0,0.0004,0,0,0
8,0,-0.003814697265625,0,0,0.003814697265625,0,-1.1219039053883305E-07,0,0.0002,0,0,0
8.125,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.2263089321746029E-07,0,0,0,0,0
8.25,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.0961320292480482E-07,0,-0.0002,0,0,0
8.375,0,-0.0152587890625,0,-0.091552734375,0.0152587890625,0,1.1862808772510561E-06,0,0.0006,0,0,0
8.5,0,-0.003814697265625,0,0.091552734375,0.003814697265625,0,-1.1886129996453584E-07,0,0.0002,0,0,0
8.625,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.1608443990133895E-07,0,0,0,0,0
8.75,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.1603752205212396E-07,0,0.0008,0,0,0
8.875,0,-0.003814697265625,0,0,0.003814697265625,0,-1.1170490303648437E-07,0,0,0,0,0
9,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.2310732320127034E-07,0,0.0006,0,0,0
9.125,0,-0.00762939453125,0,0,0.00762939453125,0,3.2141477743820522E-07,0,-0.0002,0,0,0
9.25,0,-0.00762939453125,0,0,0.00762939453125,0,3.1975380872820993E-07,0,-0.0002,0,0,0
9.375,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.1243661096312189E-07,0,0.0004,0,0,0
9.5,0,-0.003814697265625,0,0,0.003814697265625,0,-1.0817117250061038E-07,0,-0.0002,0,0,0
9.625,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.2657512654090482E-07,0,0.0004,0,0,0
9.75,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.0574255536057123E-07,0,0,0,0,0
9.875,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.2895843408046468E-07,0,-0.0002,0,0,0
10,0,-0.00762939453125,0,0,0.00762939453125,0,3.2715672681477911E-07,0,0.001,0,0,0
10.125,0,-0.00762939453125,0,0,0.00762939453125,0,3.2538863317844787E-07,0,0.0004,0,0,0
10.25,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,7.5421396497309745E-07,0,-0.0002,0,0,0
10.375,0,-0.00762939453125,0,0.030517578125,0.00762939453125,0,3.1608578060571444E-07,0,0,0,0,0
10.5,0,-0.00762939453125,0,0,0.00762939453125,0,3.1452423255509562E-07,0,0.0002,0,0,0
10.625,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,7.4355225650882433E-07,0,-0.0004,0,0,0
10.75,0,-0.003814697265625,0,0.06103515625,0.003814697265625,0,-1.2493745615024563E-07,0,-0.0008,0,0,0
10.875,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.1012164378572232E-07,0,0,0,0,0
11,0,-0.00762939453125,0,0,0.00762939453125,0,3.08671365911066E-07,0,0.0002,0,0,0
11.125,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.2331229370758868E-07,0,-0.0004,0,0,0
11.25,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.1171648631513453E-07,0,0.0002,0,0,0
11.375,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.203239847237498E-07,0,0.0008,0,0,0
11.5,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.1464904378345693E-07,0,0,0,0,0
11.625,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.1744613864038867E-07,0,0.0004,0,0,0
11.75,0,-0.003814697265625,0,0,0.003814697265625,0,-1.1308723970858175E-07,0,0,0,0,0
11.875,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.2175077615295021E-07,0,-0.0002,0,0,0
12,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.1047690004731971E-07,0,0.0006,0,0,0
12.125,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.2431241589967355E-07,0,0.0002,0,0,0
12.25,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,7.5315782618842836E-07,0,0.0004,0,0,0
12.375,0,-0.011444091796875,0,0,0.011444091796875,0,7.4560978463561186E-07,0,0.0004,0,0,0
12.5,0,-0.003814697265625,0,0.06103515625,0.003814697265625,0,-1.2291831438574745E-07,0,0.001,0,0,0
12.625,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.1210311534475577E-07,0,-0.0002,0,0,0
12.75,0,-0.00762939453125,0,0,0.00762939453125,0,3.1061587006044857E-07,0,-0.0002,0,0,0
12.875,0,-0.00762939453125,0,0,0.00762939453125,0,3.0915637163196966E-07,0,-0.0002,0,0,0
13,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.2283633651684733E-07,0,0,0,0,0
13.125,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.12183563790007E-07,0,0,0,0,0
13.25,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.1986562129994381E-07,0,0,0,0,0
13.375,0,-0.003814697265625,0,0,0.003814697265625,0,-1.1546158318548694E-07,0,0,0,0,0
13.5,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.1942072971758586E-07,0,-0.0004,0,0,0
13.625,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.1276347587081034E-07,0,0,0,0,0
13.75,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.2206849967671032E-07,0,0,0,0,0
13.875,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.1016510414619192E-07,0,0.0006,0,0,0
14,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.246183947671165E-07,0,0.0004,0,0,0
14.125,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,7.5345809654792645E-07,0,0,0,0,0
14.25,0,-0.003814697265625,0,0.06103515625,0.003814697265625,0,-1.1521642484331621E-07,0,0.0008,0,0,0
14.375,0,-0.003814697265625,0,0,0.003814697265625,0,-1.1089912466318693E-07,0,0.0006,0,0,0
14.5,0,0,0,0.030517578125,0,0,-5.3722280929593294E-07,0,0.0002,0,0,0
14.625,0,-0.00762939453125,0,-0.06103515625,0.00762939453125,0,3.339207890608731E-07,0,-0.0008,0,0,0
14.75,0,-0.00762939453125,0,0,0.00762939453125,0,3.3202650140534677E-07,0,0.0002,0,0,0
14.875,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.0039288430654E-07,0,0,0,0,0
15,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.3420829876561312E-07,0,0.001,0,0,0
15.125,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-9.82517917428802E-08,0,-0.0012,0,0,0
15.25,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.363094459434609E-07,0,0.0002,0,0,0
15.375,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,7.6493103312347591E-07,0,0.0004,0,0,0
15.5,0,-0.003814697265625,0,0.06103515625,0.003814697265625,0,-1.0395753360409922E-07,0,-0.0004,0,0,0
15.625,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.3071015350150507E-07,0,-0.0002,0,0,0
15.75,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.0168467370890713E-07,0,0.0002,0,0,0
15.875,0,-0.003814697265625,0,0,0.003814697265625,0,-9.7619829227775139E-08,0,-0.0002,0,0,0
16,0,-0.011444091796875,0,-0.06103515625,0.011444091796875,0,7.6749005713838379E-07,0,0,0,0,0
16.125,0,-0.00762939453125,0,0.030517578125,0.00762939453125,0,3.2911418678459376E-07,0,-0.0002,0,0,0
16.25,0,-0.00762939453125,0,0,0.00762939453125,0,3.2730957371186218E-07,0,0.0004,0,0,0
16.375,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.0502181043495367E-07,0,0,0,0,0
16.5,0,-0.011444091796875,0,-0.06103515625,0.011444091796875,0,7.6022617131302707E-07,0,0,0,0,0
16.625,0,-0.011444091796875,0,0,0.011444091796875,0,7.5254625887436149E-07,0,0.0002,0,0,0
16.75,0,-0.011444091796875,0,0,0.011444091796875,0,7.450096270535319E-07,0,0,0,0,0
16.875,0,-0.003814697265625,0,0.06103515625,0.003814697265625,0,-1.2350727510199768E-07,0,-0.0006,0,0,0
17,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.1152514259952467E-07,0,0.0004,0,0,0
17.125,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.2051175862707197E-07,0,-0.0002,0,0,0
17.25,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.1446477309206541E-07,0,0.0006,0,0,0
17.375,0,-0.00762939453125,0,0,0.00762939453125,0,3.12933467438079E-07,0,0.0008,0,0,0
17.5,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,7.4199116956986227E-07,0,0.0002,0,0,0
17.625,0,-0.003814697265625,0,0.06103515625,0.003814697265625,0,-1.2646941860336274E-07,0,0.0006,0,0,0
17.75,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.0861826245622313E-07,0,0,0,0,0
17.875,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.2336440643553461E-07,0,0.0004,0,0,0
18,0,-0.011444091796875,0,-0.06103515625,0.011444091796875,0,7.4222578474629945E-07,0,0,0,0,0
18.125,0,-0.011444091796875,0,0,0.011444091796875,0,7.3488169729641657E-07,0,0.0008,0,0,0
18.25,0,-0.011444091796875,0,0,0.011444091796875,0,7.2767462513097416E-07,0,0.0004,0,0,0
18.375,0,-0.00762939453125,0,0.030517578125,0.00762939453125,0,2.9004157310265204E-07,0,0,0,0,0
18.5,0,-0.00762939453125,0,0,0.00762939453125,0,2.8896591993324311E-07,0,0,0,0,0
18.625,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.4265010418214441E-07,0,0,0,0,0
18.75,0,-0.003814697265625,0,0,0.003814697265625,0,-1.3782098637953903E-07,0,0.0004,0,0,0
18.875,0,-0.003814697265625,0,0,0.003814697265625,0,-1.3308196322161693E-07,0,0.0008,0,0,0
19,0,-0.011444091796875,0,-0.06103515625,0.011444091796875,0,7.3268952397775458E-07,0,0.0002,0,0,0
19.125,0,-0.003814697265625,0,0.06103515625,0.003814697265625,0,-1.3559752764307191E-07,0,0,0,0,0
19.25,0,-0.003814697265625,0,0,0.003814697265625,0,-1.3089998653901933E-07,0,-0.0002,0,0,0
19.375,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.0427035360245782E-07,0,0.001,0,0,0
19.5,0,-0.00762939453125,0,0,0.00762939453125,0,3.0292924057561603E-07,0,0.0002,0,0,0
19.625,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,7.3217358699758782E-07,0,-0.0002,0,0,0
19.75,0,0,0,0.091552734375,0,0,-5.666642779384562E-07,0,-0.0002,0,0,0
19.875,0,-0.011444091796875,0,-0.091552734375,0.011444091796875,0,7.3558903536436883E-07,0,0,0,0,0
20,0,-0.003814697265625,0,0.06103515625,0.003814697265625,0,-1.3275211111576945E-07,0,-0.0004,0,0,0
20.125,0,-0.003814697265625,0,0,0.003814697265625,0,-1.2810765564795148E-07,0,-0.0002,0,0,0
20.25,0,-0.003814697265625,0,0,0.003814697265625,0,-1.2354984966399876E-07,0,0.0002,0,0,0
20.375,0,-0.003814697265625,0,0,0.003814697265625,0,-1.1907707658407627E-07,0,0,0,0,0
20.5,0,-0.003814697265625,0,0,0.003814697265625,0,-1.1468774998814036E-07,0,-0.0004,0,0,0
20.625,0,-0.003814697265625,0,0,0.003814697265625,0,-1.1038031305326144E-07,0,0,0,0,0
20.75,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,3.24407200914309E-07,0,0.0002,0,0,0
20.875,0,-0.00762939453125,0,0,0.00762939453125,0,3.2269040392659477E-07,0,0.0004,0,0,0
21,0,-0.00762939453125,0,0,0.00762939453125,0,3.2100563643596964E-07,0,0,0,0,0
21.125,0,-0.00762939453125,0,0,0.00762939453125,0,3.1935230088273892E-07,0,0,0,0,0
21.25,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.1283062806014695E-07,0,0.0002,0,0,0
21.375,0,-0.003814697265625,0,0,0.003814697265625,0,-1.0855783860066113E-07,0,0.0002,0,0,0
21.5,0,-0.011444091796875,0,-0.06103515625,0.011444091796875,0,7.5675611320938913E-07,0,-0.0004,0,0,0
21.625,0,-0.0152587890625,0,-0.030517578125,0.0152587890625,0,1.1797013789752365E-06,0,-0.0006,0,0,0
21.75,0,-0.011444091796875,0,0.030517578125,0.011444091796875,0,7.3580283028466946E-07,0,0.0012,0,0,0
